dtime,instrument,bid_price,bid_size,bid_orders,ask_price,ask_size,ask_orders,rectime,quote_id,nanos
2024-03-12 12:30:42.331569+00:00,SFRU24,95.215,65,3,95.220,167,10,2024-03-12 12:30:42.340680+00:00,27364342,331569269
2024-03-12 12:30:42.331824+00:00,SFRU24,95.215,65,3,95.220,161,10,2024-03-12 12:30:42.340680+00:00,27364357,331824041
2024-03-12 12:30:42.331828+00:00,SFRU24,95.215,65,3,95.220,157,10,2024-03-12 12:30:42.340680+00:00,27364359,331828343
2024-03-12 12:30:42.344000+00:00,SFRU24,95.215,65,3,95.220,157,10,2024-03-12 12:30:42.340680+00:00,27364359,331828343
2024-03-12 12:30:42.365650+00:00,SFRU24,95.215,46,3,95.220,157,10,2024-03-12 12:30:42.375498+00:00,27364455,365650189
2024-03-12 12:30:42.376789+00:00,SFRU24,95.215,62,4,95.220,157,10,2024-03-12 12:30:42.385477+00:00,27364474,376789885
2024-03-12 12:30:42.427000+00:00,SFRU24,95.215,62,4,95.220,157,10,2024-03-12 12:30:42.385477+00:00,27364474,376789885
2024-03-12 12:30:42.427016+00:00,SFRU24,95.215,93,4,95.220,138,10,2024-03-12 12:30:42.435318+00:00,27364568,427016133
2024-03-12 12:30:42.427275+00:00,SFRU24,95.215,93,4,95.220,134,9,2024-03-12 12:30:42.435318+00:00,27364569,427275609
2024-03-12 12:30:42.427277+00:00,SFRU24,95.215,93,4,95.220,130,8,2024-03-12 12:30:42.435318+00:00,27364572,427277819
2024-03-12 12:30:42.427302+00:00,SFRU24,95.215,94,4,95.220,130,8,2024-03-12 12:30:42.435318+00:00,27364579,427302393
2024-03-12 12:30:42.427330+00:00,SFRU24,95.215,118,5,95.220,130,8,2024-03-12 12:30:42.435318+00:00,27364607,427330539
2024-03-12 12:30:42.427341+00:00,SFRU24,95.215,87,5,95.220,130,8,2024-03-12 12:30:42.435318+00:00,27364611,427341483
2024-03-12 12:30:42.427523+00:00,SFRU24,95.215,123,5,95.220,130,8,2024-03-12 12:30:42.435318+00:00,27364629,427523779
2024-03-12 12:30:42.428000+00:00,SFRU24,95.215,123,5,95.220,130,8,2024-03-12 12:30:42.435318+00:00,27364629,427523779
2024-03-12 12:30:42.515106+00:00,SFRU24,95.215,87,5,95.220,130,8,2024-03-12 12:30:42.525798+00:00,27364964,515106599
2024-03-12 12:30:42.516237+00:00,SFRU24,95.215,63,4,95.220,130,8,2024-03-12 12:30:42.525798+00:00,27365057,516237967
2024-03-12 12:30:42.726965+00:00,SFRU24,95.215,62,4,95.220,130,8,2024-03-12 12:30:42.734969+00:00,27365587,726965535
2024-03-12 12:30:42.852213+00:00,SFRU24,95.215,63,4,95.220,130,8,2024-03-12 12:30:42.860400+00:00,27365802,852213285
2024-03-12 12:30:42.852423+00:00,SFRU24,95.215,81,4,95.220,130,8,2024-03-12 12:30:42.860400+00:00,27365818,852423265
2024-03-12 12:30:42.914000+00:00,SFRU24,95.215,81,4,95.220,130,8,2024-03-12 12:30:42.860400+00:00,27365818,852423265
2024-03-12 12:30:42.915000+00:00,SFRU24,95.215,81,4,95.220,130,8,2024-03-12 12:30:42.860400+00:00,27365818,852423265
2024-03-12 12:30:42.916000+00:00,SFRU24,95.215,81,4,95.220,130,8,2024-03-12 12:30:42.860400+00:00,27365818,852423265
2024-03-12 12:30:42.916632+00:00,SFRU24,95.215,105,5,95.220,130,8,2024-03-12 12:30:42.925090+00:00,27365907,916632859
2024-03-12 12:30:42.917000+00:00,SFRU24,95.215,105,5,95.220,130,8,2024-03-12 12:30:42.925090+00:00,27365907,916632859
2024-03-12 12:30:42.918000+00:00,SFRU24,95.215,105,5,95.220,130,8,2024-03-12 12:30:42.925090+00:00,27365907,916632859
2024-03-12 12:30:42.919000+00:00,SFRU24,95.215,105,5,95.220,130,8,2024-03-12 12:30:42.925090+00:00,27365907,916632859
2024-03-12 12:30:42.920000+00:00,SFRU24,95.215,105,5,95.220,130,8,2024-03-12 12:30:42.925090+00:00,27365907,916632859
2024-03-12 12:30:42.921000+00:00,SFRU24,95.215,105,5,95.220,130,8,2024-03-12 12:30:42.925090+00:00,27365907,916632859
2024-03-12 12:30:42.921097+00:00,SFRU24,95.215,81,4,95.220,130,8,2024-03-12 12:30:42.930056+00:00,27365944,921097783
2024-03-12 12:30:42.922000+00:00,SFRU24,95.215,81,4,95.220,130,8,2024-03-12 12:30:42.930056+00:00,27365944,921097783
2024-03-12 12:30:42.923000+00:00,SFRU24,95.215,81,4,95.220,130,8,2024-03-12 12:30:42.930056+00:00,27365944,921097783
2024-03-12 12:30:42.925000+00:00,SFRU24,95.215,81,4,95.220,130,8,2024-03-12 12:30:42.930056+00:00,27365944,921097783
2024-03-12 12:30:42.926000+00:00,SFRU24,95.215,81,4,95.220,130,8,2024-03-12 12:30:42.930056+00:00,27365944,921097783
2024-03-12 12:30:43.028203+00:00,SFRU24,95.215,105,5,95.220,130,8,2024-03-12 12:30:43.035599+00:00,27366103,28203913
2024-03-12 12:30:43.088000+00:00,SFRU24,95.215,105,5,95.220,130,8,2024-03-12 12:30:43.035599+00:00,27366103,28203913
2024-03-12 12:30:43.088219+00:00,SFRU24,95.215,82,5,95.220,207,8,2024-03-12 12:30:43.095410+00:00,27366138,88219827
2024-03-12 12:30:43.088587+00:00,SFRU24,95.215,82,5,95.220,225,8,2024-03-12 12:30:43.095410+00:00,27366151,88587977
2024-03-12 12:30:43.088592+00:00,SFRU24,95.215,58,4,95.220,225,8,2024-03-12 12:30:43.095410+00:00,27366158,88592771
2024-03-12 12:30:43.088617+00:00,SFRU24,95.215,58,4,95.220,211,8,2024-03-12 12:30:43.095410+00:00,27366175,88617117
2024-03-12 12:30:43.088642+00:00,SFRU24,95.215,58,4,95.220,181,8,2024-03-12 12:30:43.095410+00:00,27366179,88642555
2024-03-12 12:30:43.088924+00:00,SFRU24,95.215,58,4,95.220,185,9,2024-03-12 12:30:43.095410+00:00,27366189,88924649
2024-03-12 12:30:43.088926+00:00,SFRU24,95.215,58,4,95.220,189,10,2024-03-12 12:30:43.095410+00:00,27366190,88926031
2024-03-12 12:30:43.088933+00:00,SFRU24,95.215,58,4,95.220,190,10,2024-03-12 12:30:43.095410+00:00,27366193,88933135
2024-03-12 12:30:43.088935+00:00,SFRU24,95.215,58,4,95.220,196,10,2024-03-12 12:30:43.095410+00:00,27366197,88935075
2024-03-12 12:30:43.088941+00:00,SFRU24,95.215,58,4,95.220,200,10,2024-03-12 12:30:43.095410+00:00,27366200,88941351
2024-03-12 12:30:43.089000+00:00,SFRU24,95.215,58,4,95.220,200,10,2024-03-12 12:30:43.095410+00:00,27366200,88941351
2024-03-12 12:30:43.089523+00:00,SFRU24,95.215,58,4,95.220,167,10,2024-03-12 12:30:43.095410+00:00,27366215,89523471
2024-03-12 12:30:43.090000+00:00,SFRU24,95.215,58,4,95.220,167,10,2024-03-12 12:30:43.095410+00:00,27366215,89523471
2024-03-12 12:30:43.090162+00:00,SFRU24,95.215,58,4,95.220,163,9,2024-03-12 12:30:43.100328+00:00,27366225,90162209
2024-03-12 12:30:43.090163+00:00,SFRU24,95.215,58,4,95.220,168,9,2024-03-12 12:30:43.100328+00:00,27366228,90163533
2024-03-12 12:30:43.090647+00:00,SFRU24,95.215,58,4,95.220,164,8,2024-03-12 12:30:43.100328+00:00,27366258,90647775
2024-03-12 12:30:43.163190+00:00,SFRU24,95.215,58,4,95.220,168,9,2024-03-12 12:30:43.169957+00:00,27366408,163190891
2024-03-12 12:30:43.167376+00:00,SFRU24,95.215,58,4,95.220,164,8,2024-03-12 12:30:43.175076+00:00,27366420,167376677
2024-03-12 12:30:43.169000+00:00,SFRU24,95.215,58,4,95.220,164,8,2024-03-12 12:30:43.175076+00:00,27366420,167376677
2024-03-12 12:30:43.170762+00:00,SFRU24,95.215,54,3,95.220,164,8,2024-03-12 12:30:43.179971+00:00,27366529,170762227
2024-03-12 12:30:43.170811+00:00,SFRU24,95.215,54,3,95.220,184,8,2024-03-12 12:30:43.179971+00:00,27366551,170811779
2024-03-12 12:30:43.223329+00:00,SFRU24,95.215,54,3,95.220,164,8,2024-03-12 12:30:43.230719+00:00,27366923,223329911
2024-03-12 12:30:43.253286+00:00,SFRU24,95.215,54,3,95.220,158,8,2024-03-12 12:30:43.260609+00:00,27367186,253286117
2024-03-12 12:30:43.253291+00:00,SFRU24,95.215,54,3,95.220,154,8,2024-03-12 12:30:43.260609+00:00,27367189,253291145
2024-03-12 12:30:43.253503+00:00,SFRU24,95.215,54,3,95.220,158,9,2024-03-12 12:30:43.260609+00:00,27367202,253503739
2024-03-12 12:30:43.253504+00:00,SFRU24,95.215,54,3,95.220,162,10,2024-03-12 12:30:43.260609+00:00,27367203,253504699
2024-03-12 12:30:43.253543+00:00,SFRU24,95.215,54,3,95.220,158,9,2024-03-12 12:30:43.260609+00:00,27367204,253543577
2024-03-12 12:30:43.253544+00:00,SFRU24,95.215,54,3,95.220,154,8,2024-03-12 12:30:43.260609+00:00,27367205,253544249
2024-03-12 12:30:43.271631+00:00,SFRU24,95.215,58,4,95.220,154,8,2024-03-12 12:30:43.280550+00:00,27367292,271631657
2024-03-12 12:30:43.272000+00:00,SFRU24,95.215,58,4,95.220,154,8,2024-03-12 12:30:43.280550+00:00,27367292,271631657
2024-03-12 12:30:43.329036+00:00,SFRU24,95.215,58,4,95.220,130,8,2024-03-12 12:30:43.335347+00:00,27367365,329036111
2024-03-12 12:30:43.329183+00:00,SFRU24,95.215,58,4,95.220,134,9,2024-03-12 12:30:43.340337+00:00,27367392,329183253
2024-03-12 12:30:43.329424+00:00,SFRU24,95.215,58,4,95.220,130,8,2024-03-12 12:30:43.340337+00:00,27367399,329424797
2024-03-12 12:30:43.329426+00:00,SFRU24,95.215,103,4,95.220,130,8,2024-03-12 12:30:43.340337+00:00,27367403,329426373
2024-03-12 12:30:43.329509+00:00,SFRU24,95.215,127,5,95.220,130,8,2024-03-12 12:30:43.340337+00:00,27367420,329509407
2024-03-12 12:30:43.330002+00:00,SFRU24,95.215,127,5,95.220,150,8,2024-03-12 12:30:43.340337+00:00,27367491,330002963
2024-03-12 12:30:43.330189+00:00,SFRU24,95.215,131,5,95.220,150,8,2024-03-12 12:30:43.340337+00:00,27367511,330189289
2024-03-12 12:30:43.330599+00:00,SFRU24,95.215,132,5,95.220,150,8,2024-03-12 12:30:43.340337+00:00,27367533,330599463
2024-03-12 12:30:43.331013+00:00,SFRU24,95.215,132,5,95.220,130,8,2024-03-12 12:30:43.340337+00:00,27367566,331013781
2024-03-12 12:30:43.331399+00:00,SFRU24,95.215,132,5,95.220,134,9,2024-03-12 12:30:43.345249+00:00,27367638,331399783
2024-03-12 12:30:43.332455+00:00,SFRU24,95.215,132,5,95.220,130,8,2024-03-12 12:30:43.345249+00:00,27367699,332455581
2024-03-12 12:30:43.337000+00:00,SFRU24,95.215,132,5,95.220,130,8,2024-03-12 12:30:43.345249+00:00,27367699,332455581
2024-03-12 12:30:43.373596+00:00,SFRU24,95.215,142,5,95.220,130,8,2024-03-12 12:30:43.380125+00:00,27367818,373596065
2024-03-12 12:30:43.400000+00:00,SFRU24,95.215,142,5,95.220,130,8,2024-03-12 12:30:43.380125+00:00,27367818,373596065
2024-03-12 12:30:43.400325+00:00,SFRU24,95.215,160,5,95.220,130,8,2024-03-12 12:30:43.405027+00:00,27367844,400325673
2024-03-12 12:30:43.400475+00:00,SFRU24,95.215,142,5,95.220,130,8,2024-03-12 12:30:43.410003+00:00,27367863,400475829
2024-03-12 12:30:43.400484+00:00,SFRU24,95.215,148,5,95.220,130,8,2024-03-12 12:30:43.410003+00:00,27367867,400484681
2024-03-12 12:30:43.400487+00:00,SFRU24,95.215,154,6,95.220,130,8,2024-03-12 12:30:43.410003+00:00,27367868,400487349
2024-03-12 12:30:43.400742+00:00,SFRU24,95.215,154,6,95.220,146,8,2024-03-12 12:30:43.410003+00:00,27367887,400742507
2024-03-12 12:30:43.400763+00:00,SFRU24,95.215,154,6,95.220,130,8,2024-03-12 12:30:43.410003+00:00,27367907,400763261
2024-03-12 12:30:43.401000+00:00,SFRU24,95.215,154,6,95.220,130,8,2024-03-12 12:30:43.410003+00:00,27367907,400763261
2024-03-12 12:30:43.401223+00:00,SFRU24,95.215,154,6,95.220,145,8,2024-03-12 12:30:43.410003+00:00,27367921,401223063
2024-03-12 12:30:43.401249+00:00,SFRU24,95.215,148,6,95.220,145,8,2024-03-12 12:30:43.410003+00:00,27367923,401249979
2024-03-12 12:30:43.401253+00:00,SFRU24,95.215,142,5,95.220,145,8,2024-03-12 12:30:43.410003+00:00,27367924,401253915
2024-03-12 12:30:43.401357+00:00,SFRU24,95.215,142,5,95.220,161,8,2024-03-12 12:30:43.410003+00:00,27367937,401357475
2024-03-12 12:30:43.401400+00:00,SFRU24,95.215,142,5,95.220,146,8,2024-03-12 12:30:43.410003+00:00,27367938,401400309
2024-03-12 12:30:43.401666+00:00,SFRU24,95.215,142,5,95.220,161,8,2024-03-12 12:30:43.410003+00:00,27367964,401666505
2024-03-12 12:30:43.401797+00:00,SFRU24,95.215,118,4,95.220,161,8,2024-03-12 12:30:43.410003+00:00,27367980,401797617
2024-03-12 12:30:43.401972+00:00,SFRU24,95.215,118,4,95.220,146,8,2024-03-12 12:30:43.410003+00:00,27368019,401972465
2024-03-12 12:30:43.402459+00:00,SFRU24,95.215,118,4,95.220,161,8,2024-03-12 12:30:43.410003+00:00,27368058,402459011
2024-03-12 12:30:43.403000+00:00,SFRU24,95.215,118,4,95.220,161,8,2024-03-12 12:30:43.410003+00:00,27368058,402459011
2024-03-12 12:30:43.403878+00:00,SFRU24,95.215,118,4,95.220,145,7,2024-03-12 12:30:43.414906+00:00,27368159,403878023
2024-03-12 12:30:43.404419+00:00,SFRU24,95.215,118,4,95.220,129,7,2024-03-12 12:30:43.414906+00:00,27368182,404419401
2024-03-12 12:30:43.404634+00:00,SFRU24,95.215,133,4,95.220,129,7,2024-03-12 12:30:43.414906+00:00,27368224,404634413
2024-03-12 12:30:43.404658+00:00,SFRU24,95.215,133,4,95.220,125,7,2024-03-12 12:30:43.414906+00:00,27368230,404658713
2024-03-12 12:30:43.404885+00:00,SFRU24,95.215,134,5,95.220,125,7,2024-03-12 12:30:43.414906+00:00,27368248,404885269
2024-03-12 12:30:43.404903+00:00,SFRU24,95.215,134,5,95.220,117,7,2024-03-12 12:30:43.414906+00:00,27368258,404903873
2024-03-12 12:30:43.404920+00:00,SFRU24,95.215,134,5,95.220,114,7,2024-03-12 12:30:43.414906+00:00,27368265,404920135
2024-03-12 12:30:43.405697+00:00,SFRU24,95.215,119,5,95.220,114,7,2024-03-12 12:30:43.419954+00:00,27368348,405697355
2024-03-12 12:30:43.405722+00:00,SFRU24,95.215,119,5,95.220,119,7,2024-03-12 12:30:43.419954+00:00,27368361,405722815
2024-03-12 12:30:43.406112+00:00,SFRU24,95.215,128,5,95.220,119,7,2024-03-12 12:30:43.419954+00:00,27368392,406112481
2024-03-12 12:30:43.406118+00:00,SFRU24,95.215,128,5,95.220,95,6,2024-03-12 12:30:43.419954+00:00,27368395,406118897
2024-03-12 12:30:43.406176+00:00,SFRU24,95.215,138,5,95.220,90,6,2024-03-12 12:30:43.419954+00:00,27368414,406176319
2024-03-12 12:30:43.406498+00:00,SFRU24,95.215,131,5,95.220,90,6,2024-03-12 12:30:43.419954+00:00,27368446,406498327
2024-03-12 12:30:43.406581+00:00,SFRU24,95.215,128,5,95.220,90,6,2024-03-12 12:30:43.419954+00:00,27368451,406581191
2024-03-12 12:30:43.406771+00:00,SFRU24,95.215,128,5,95.220,51,5,2024-03-12 12:30:43.419954+00:00,27368455,406771223
2024-03-12 12:30:43.407000+00:00,SFRU24,95.215,128,5,95.220,51,5,2024-03-12 12:30:43.419954+00:00,27368455,406771223
2024-03-12 12:30:43.407198+00:00,SFRU24,95.215,128,5,95.220,47,4,2024-03-12 12:30:43.419954+00:00,27368510,407198675
2024-03-12 12:30:43.407233+00:00,SFRU24,95.215,152,6,95.220,47,4,2024-03-12 12:30:43.419954+00:00,27368518,407233905
2024-03-12 12:30:43.407236+00:00,SFRU24,95.215,152,6,95.220,32,3,2024-03-12 12:30:43.419954+00:00,27368520,407236765
2024-03-12 12:30:43.408126+00:00,SFRU24,95.215,167,6,95.220,32,3,2024-03-12 12:30:43.424932+00:00,27368586,408126879
2024-03-12 12:30:43.408956+00:00,SFRU24,95.215,167,6,95.220,38,3,2024-03-12 12:30:43.424932+00:00,27368620,408956861
2024-03-12 12:30:43.408989+00:00,SFRU24,95.215,167,6,95.220,33,3,2024-03-12 12:30:43.424932+00:00,27368623,408989961
2024-03-12 12:30:43.409475+00:00,SFRU24,95.215,158,6,95.220,33,3,2024-03-12 12:30:43.424932+00:00,27368652,409475603
2024-03-12 12:30:43.411210+00:00,SFRU24,95.215,160,7,95.220,33,3,2024-03-12 12:30:43.424932+00:00,27368734,411210633
2024-03-12 12:30:43.411399+00:00,SFRU24,95.215,152,7,95.220,33,3,2024-03-12 12:30:43.424932+00:00,27368752,411399765
2024-03-12 12:30:43.411436+00:00,SFRU24,95.215,146,7,95.220,33,3,2024-03-12 12:30:43.424932+00:00,27368754,411436071
2024-03-12 12:30:43.411437+00:00,SFRU24,95.215,128,6,95.220,33,3,2024-03-12 12:30:43.424932+00:00,27368755,411437433
2024-03-12 12:30:43.411445+00:00,SFRU24,95.215,128,6,95.220,48,4,2024-03-12 12:30:43.424932+00:00,27368757,411445479
2024-03-12 12:30:43.412000+00:00,SFRU24,95.215,128,6,95.220,48,4,2024-03-12 12:30:43.424932+00:00,27368757,411445479
2024-03-12 12:30:43.412177+00:00,SFRU24,95.215,128,6,95.220,33,3,2024-03-12 12:30:43.424932+00:00,27368806,412177813
2024-03-12 12:30:43.412262+00:00,SFRU24,95.215,148,6,95.220,33,3,2024-03-12 12:30:43.424932+00:00,27368814,412262979
2024-03-12 12:30:43.412324+00:00,SFRU24,95.215,148,6,95.220,6,2,2024-03-12 12:30:43.424932+00:00,27368825,412324825
2024-03-12 12:30:43.412360+00:00,SFRU24,95.215,166,7,95.220,6,2,2024-03-12 12:30:43.424932+00:00,27368829,412360743
2024-03-12 12:30:43.412366+00:00,SFRU24,95.215,172,7,95.220,6,2,2024-03-12 12:30:43.424932+00:00,27368830,412366233
2024-03-12 12:30:43.412611+00:00,SFRU24,95.215,154,6,95.220,6,2,2024-03-12 12:30:43.424932+00:00,27368852,412611789
2024-03-12 12:30:43.412624+00:00,SFRU24,95.215,148,6,95.220,6,2,2024-03-12 12:30:43.424932+00:00,27368854,412624327
2024-03-12 12:30:43.412926+00:00,SFRU24,95.215,148,6,95.220,5,2,2024-03-12 12:30:43.424932+00:00,27368868,412926445
2024-03-12 12:30:43.413661+00:00,SFRU24,95.215,148,6,95.220,20,3,2024-03-12 12:30:43.429910+00:00,27368908,413661717
2024-03-12 12:30:43.413733+00:00,SFRU24,95.215,154,6,95.220,20,3,2024-03-12 12:30:43.429910+00:00,27368913,413733023
2024-03-12 12:30:43.413738+00:00,SFRU24,95.215,172,7,95.220,20,3,2024-03-12 12:30:43.429910+00:00,27368914,413738091
2024-03-12 12:30:43.414363+00:00,SFRU24,95.215,172,7,95.220,5,2,2024-03-12 12:30:43.429910+00:00,27368935,414363467
2024-03-12 12:30:43.414781+00:00,SFRU24,95.215,152,7,95.220,5,2,2024-03-12 12:30:43.429910+00:00,27368958,414781337
2024-03-12 12:30:43.414979+00:00,SFRU24,95.215,146,7,95.220,5,2,2024-03-12 12:30:43.429910+00:00,27368971,414979837
2024-03-12 12:30:43.414989+00:00,SFRU24,95.215,128,6,95.220,5,2,2024-03-12 12:30:43.429910+00:00,27368973,414989091
2024-03-12 12:30:43.415522+00:00,SFRU24,95.215,132,7,95.220,5,2,2024-03-12 12:30:43.429910+00:00,27369010,415522597
2024-03-12 12:30:43.415532+00:00,SFRU24,95.215,133,7,95.220,5,2,2024-03-12 12:30:43.429910+00:00,27369015,415532697
2024-03-12 12:30:43.415533+00:00,SFRU24,95.215,137,7,95.220,5,2,2024-03-12 12:30:43.429910+00:00,27369018,415533521
2024-03-12 12:30:43.415538+00:00,SFRU24,95.215,141,7,95.220,5,2,2024-03-12 12:30:43.429910+00:00,27369021,415538649
2024-03-12 12:30:43.417585+00:00,SFRU24,95.215,137,6,95.220,5,2,2024-03-12 12:30:43.429910+00:00,27369113,417585493
2024-03-12 12:30:43.417594+00:00,SFRU24,95.215,136,6,95.220,5,2,2024-03-12 12:30:43.429910+00:00,27369119,417594191
2024-03-12 12:30:43.417595+00:00,SFRU24,95.215,132,6,95.220,5,2,2024-03-12 12:30:43.429910+00:00,27369121,417595995
2024-03-12 12:30:43.417599+00:00,SFRU24,95.215,128,6,95.220,5,2,2024-03-12 12:30:43.429910+00:00,27369124,417599931
2024-03-12 12:30:43.418404+00:00,SFRU24,95.215,133,6,95.220,5,2,2024-03-12 12:30:43.429910+00:00,27369148,418404973
2024-03-12 12:30:43.428347+00:00,SFRU24,95.215,133,6,95.220,29,3,2024-03-12 12:30:43.434988+00:00,27369299,428347061
2024-03-12 12:30:43.428485+00:00,SFRU24,95.215,126,6,95.220,29,3,2024-03-12 12:30:43.434988+00:00,27369309,428485141
2024-03-12 12:30:43.428696+00:00,SFRU24,95.215,124,5,95.220,29,3,2024-03-12 12:30:43.434988+00:00,27369319,428696909
2024-03-12 12:30:43.445052+00:00,SFRU24,95.215,146,5,95.220,29,3,2024-03-12 12:30:43.450769+00:00,27369417,445052927
2024-03-12 12:30:43.445055+00:00,SFRU24,95.215,164,6,95.220,29,3,2024-03-12 12:30:43.450769+00:00,27369418,445055443
2024-03-12 12:30:43.445307+00:00,SFRU24,95.215,142,6,95.220,29,3,2024-03-12 12:30:43.455738+00:00,27369425,445307259
2024-03-12 12:30:43.445310+00:00,SFRU24,95.215,124,5,95.220,29,3,2024-03-12 12:30:43.455738+00:00,27369426,445310483
2024-03-12 12:30:43.453043+00:00,SFRU24,95.215,146,5,95.220,29,3,2024-03-12 12:30:43.460758+00:00,27369437,453043745
2024-03-12 12:30:43.453047+00:00,SFRU24,95.215,164,6,95.220,29,3,2024-03-12 12:30:43.460758+00:00,27369438,453047565
2024-03-12 12:30:43.506353+00:00,SFRU24,95.215,188,7,95.220,29,3,2024-03-12 12:30:43.515498+00:00,27369473,506353919
2024-03-12 12:30:43.506490+00:00,SFRU24,95.215,194,7,95.220,29,3,2024-03-12 12:30:43.515498+00:00,27369480,506490177
2024-03-12 12:30:43.506495+00:00,SFRU24,95.215,200,8,95.220,29,3,2024-03-12 12:30:43.515498+00:00,27369483,506495033
2024-03-12 12:30:43.506679+00:00,SFRU24,95.215,200,8,95.220,5,2,2024-03-12 12:30:43.515498+00:00,27369490,506679749
2024-03-12 12:30:43.519175+00:00,SFRU24,95.215,201,8,95.220,5,2,2024-03-12 12:30:43.525446+00:00,27369522,519175829
2024-03-12 12:30:43.621000+00:00,SFRU24,95.215,201,8,95.220,5,2,2024-03-12 12:30:43.525446+00:00,27369522,519175829
2024-03-12 12:30:43.621190+00:00,SFRU24,95.215,221,8,95.220,5,2,2024-03-12 12:30:43.630023+00:00,27369605,621190871
2024-03-12 12:30:43.621191+00:00,SFRU24,95.215,230,8,95.220,5,2,2024-03-12 12:30:43.630023+00:00,27369607,621191331
2024-03-12 12:30:43.621192+00:00,SFRU24,95.215,235,8,95.220,5,2,2024-03-12 12:30:43.630023+00:00,27369613,621192657
2024-03-12 12:30:43.621243+00:00,SFRU24,95.215,237,8,95.220,5,2,2024-03-12 12:30:43.630023+00:00,27369619,621243515
2024-03-12 12:30:43.621348+00:00,SFRU24,95.215,237,8,95.220,1,1,2024-03-12 12:30:43.630023+00:00,27369626,621348783
2024-03-12 12:30:43.621354+00:00,SFRU24,95.215,241,9,95.220,1,1,2024-03-12 12:30:43.630023+00:00,27369629,621354933
2024-03-12 12:30:43.621355+00:00,SFRU24,95.215,245,10,95.220,1,1,2024-03-12 12:30:43.630023+00:00,27369632,621355485
2024-03-12 12:30:43.621401+00:00,SFRU24,95.215,247,11,95.220,1,1,2024-03-12 12:30:43.630023+00:00,27369644,621401773
2024-03-12 12:30:43.621419+00:00,SFRU24,95.215,251,11,95.220,1,1,2024-03-12 12:30:43.630023+00:00,27369651,621419015
2024-03-12 12:30:43.621439+00:00,SFRU24,95.215,255,11,95.220,1,1,2024-03-12 12:30:43.630023+00:00,27369660,621439441
2024-03-12 12:30:43.621512+00:00,SFRU24,95.215,256,11,95.220,1,1,2024-03-12 12:30:43.630023+00:00,27369673,621512667
2024-03-12 12:30:43.621661+00:00,SFRU24,95.215,261,12,95.220,1,1,2024-03-12 12:30:43.630023+00:00,27369697,621661787
2024-03-12 12:30:43.621682+00:00,SFRU24,95.215,261,12,95.225,569,13,2024-03-12 12:30:43.630023+00:00,27369702,621682025
2024-03-12 12:30:43.622000+00:00,SFRU24,95.215,261,12,95.225,569,13,2024-03-12 12:30:43.630023+00:00,27369702,621682025
2024-03-12 12:30:43.622016+00:00,SFRU24,95.215,256,11,95.225,569,13,2024-03-12 12:30:43.630023+00:00,27369712,622016607
2024-03-12 12:30:43.622042+00:00,SFRU24,95.215,256,11,95.225,593,13,2024-03-12 12:30:43.630023+00:00,27369714,622042623
2024-03-12 12:30:43.622203+00:00,SFRU24,95.215,256,11,95.225,597,14,2024-03-12 12:30:43.630023+00:00,27369722,622203589
2024-03-12 12:30:43.622337+00:00,SFRU24,95.215,256,11,95.225,593,13,2024-03-12 12:30:43.630023+00:00,27369726,622337407
2024-03-12 12:30:43.622374+00:00,SFRU24,95.215,256,11,95.225,555,13,2024-03-12 12:30:43.630023+00:00,27369727,622374633
2024-03-12 12:30:43.622375+00:00,SFRU24,95.215,256,11,95.225,521,13,2024-03-12 12:30:43.630023+00:00,27369729,622375921
2024-03-12 12:30:43.622386+00:00,SFRU24,95.215,286,11,95.225,521,13,2024-03-12 12:30:43.630023+00:00,27369734,622386807
2024-03-12 12:30:43.622728+00:00,SFRU24,95.215,286,11,95.225,515,13,2024-03-12 12:30:43.630023+00:00,27369745,622728611
2024-03-12 12:30:43.623000+00:00,SFRU24,95.215,286,11,95.225,515,13,2024-03-12 12:30:43.630023+00:00,27369745,622728611
2024-03-12 12:30:43.623249+00:00,SFRU24,95.220,24,1,95.225,515,13,2024-03-12 12:30:43.630023+00:00,27369788,623249407
2024-03-12 12:30:43.623342+00:00,SFRU24,95.220,9,1,95.225,515,13,2024-03-12 12:30:43.630023+00:00,27369791,623342445
2024-03-12 12:30:43.623605+00:00,SFRU24,95.215,286,11,95.225,515,13,2024-03-12 12:30:43.630023+00:00,27369800,623605301
2024-03-12 12:30:43.624000+00:00,SFRU24,95.215,286,11,95.225,515,13,2024-03-12 12:30:43.630023+00:00,27369800,623605301
2024-03-12 12:30:43.624063+00:00,SFRU24,95.215,286,11,95.225,501,13,2024-03-12 12:30:43.630097+00:00,27369809,624063907
2024-03-12 12:30:43.624064+00:00,SFRU24,95.215,286,11,95.225,493,13,2024-03-12 12:30:43.630097+00:00,27369810,624064585
2024-03-12 12:30:43.624066+00:00,SFRU24,95.215,304,11,95.225,469,13,2024-03-12 12:30:43.630097+00:00,27369813,624066491
2024-03-12 12:30:43.624072+00:00,SFRU24,95.215,308,11,95.225,469,13,2024-03-12 12:30:43.634928+00:00,27369821,624072111
2024-03-12 12:30:43.624218+00:00,SFRU24,95.215,308,11,95.225,481,13,2024-03-12 12:30:43.634928+00:00,27369849,624218313
2024-03-12 12:30:43.624268+00:00,SFRU24,95.215,308,11,95.225,484,13,2024-03-12 12:30:43.634928+00:00,27369855,624268539
2024-03-12 12:30:43.624314+00:00,SFRU24,95.215,308,11,95.225,499,14,2024-03-12 12:30:43.634928+00:00,27369857,624314463
