dtime,bid_price,ask_price,bid_size,ask_size
2024-03-12 12:29:45.183225+00:00,1.0000,3.5000,5.833333333333333333333333333,10.5
2024-03-12 12:29:45.184844+00:00,1.0000,3.5000,5.833333333333333333333333333,10.5
2024-03-12 12:29:45.187001+00:00,1.0000,3.5000,5.833333333333333333333333333,10.5
2024-03-12 12:29:45.191253+00:00,1.0000,3.5000,5.833333333333333333333333333,10.5
2024-03-12 12:29:45.191794+00:00,1.0000,3.5000,5.833333333333333333333333333,10.5
2024-03-12 12:29:45.380679+00:00,1.0000,3.5000,5.833333333333333333333333333,10.5
2024-03-12 12:29:45.382000+00:00,1.0000,3.5000,5.5,9
2024-03-12 12:29:45.382093+00:00,1.0000,3.5000,5.5,9
2024-03-12 12:29:45.382590+00:00,1.0000,3.5000,5.5,9
2024-03-12 12:29:45.392000+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:45.392066+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:45.814807+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:45.815151+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:45.997661+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:46.051526+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:46.051754+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:46.051858+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:46.101347+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:46.224634+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:46.224637+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:46.224640+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:46.452844+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:46.453025+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:46.453032+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:46.481218+00:00,1.0000,3.0000,5.5,0.2
2024-03-12 12:29:46.481419+00:00,1.0000,3.0000,5.5,0.2
2024-03-12 12:29:46.481435+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:46.609388+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:46.721588+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:46.982144+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:47.018189+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:47.213323+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:47.213602+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:47.312481+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:47.312486+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:47.312515+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:47.312539+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:47.312548+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:47.312572+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:47.312594+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:47.312880+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:47.312881+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:47.312882+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:47.312883+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:47.312976+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:47.312978+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:47.312980+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:47.312982+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:47.312984+00:00,1.0000,3.5000,5.5,9.5
2024-03-12 12:29:47.313000+00:00,1.0000,3.5000,5.5,9
2024-03-12 12:29:47.316710+00:00,1.0000,3.5000,5.5,9
2024-03-12 12:29:47.317000+00:00,1.0000,3.5000,5.166666666666666666666666667,9
2024-03-12 12:29:47.317211+00:00,1.0000,3.5000,5.166666666666666666666666667,9
2024-03-12 12:29:47.318473+00:00,1.0000,3.5000,5.166666666666666666666666667,9
2024-03-12 12:29:47.320000+00:00,1.0000,3.5000,5.166666666666666666666666667,9.333333333333333333333333333
2024-03-12 12:29:47.325000+00:00,1.0000,3.5000,5.166666666666666666666666667,9
2024-03-12 12:29:48.051125+00:00,1.0000,3.5000,5.166666666666666666666666667,9
2024-03-12 12:29:48.163000+00:00,1.0000,3.0000,5.166666666666666666666666667,0.5
2024-03-12 12:29:48.163504+00:00,1.5000,3.0000,1.8,0.5
2024-03-12 12:29:48.163713+00:00,1.0000,3.0000,5.166666666666666666666666667,0.5
2024-03-12 12:29:48.163867+00:00,1.0000,3.0000,5.166666666666666666666666667,0.5
2024-03-12 12:29:48.165000+00:00,1.0000,3.5000,5.166666666666666666666666667,6.833333333333333333333333333
2024-03-12 12:29:48.172000+00:00,1.0000,3.5000,5.166666666666666666666666667,7.333333333333333333333333333
2024-03-12 12:29:48.172187+00:00,1.0000,3.5000,5.166666666666666666666666667,7.333333333333333333333333333
2024-03-12 12:29:48.176000+00:00,1.0000,3.5000,5.166666666666666666666666667,8.666666666666666666666666667
2024-03-12 12:29:48.240000+00:00,1.0000,3.5000,3.5,10.33333333333333333333333333
2024-03-12 12:29:48.241000+00:00,1.0000,3.5000,3.5,9
2024-03-12 12:29:48.242000+00:00,1.0000,3.5000,3.5,10.66666666666666666666666667
2024-03-12 12:29:48.244000+00:00,1.0000,3.5000,3.5,12
2024-03-12 12:29:48.429368+00:00,1.0000,3.5000,3.5,12
2024-03-12 12:29:48.521000+00:00,1.0000,3.5000,3.5,10.33333333333333333333333333
2024-03-12 12:29:48.975200+00:00,1.0000,3.5000,3.5,10.33333333333333333333333333
2024-03-12 12:29:48.975429+00:00,1.0000,3.5000,3.5,10.33333333333333333333333333
2024-03-12 12:29:49.001840+00:00,1.0000,3.5000,3.5,10.33333333333333333333333333
2024-03-12 12:29:49.859000+00:00,1.0000,3.5000,3.5,12
2024-03-12 12:29:50.020000+00:00,1.0000,3.5000,3.5,7.833333333333333333333333333
2024-03-12 12:29:50.021000+00:00,1.0000,3.5000,3.5,7.666666666666666666666666667
2024-03-12 12:29:50.023000+00:00,1.0000,3.0000,3.833333333333333333333333333,0.1666666666666666666666666667
2024-03-12 12:29:50.024000+00:00,1.0000,3.5000,3.5,7.666666666666666666666666667
2024-03-12 12:29:50.499975+00:00,1.0000,3.5000,3.5,7.666666666666666666666666667
2024-03-12 12:29:51.074481+00:00,1.0000,3.5000,3.5,7.666666666666666666666666667
2024-03-12 12:29:51.159335+00:00,1.0000,3.5000,3.5,7.666666666666666666666666667
2024-03-12 12:29:51.499926+00:00,1.0000,3.5000,3.5,7.666666666666666666666666667
2024-03-12 12:29:51.714691+00:00,1.0000,3.5000,3.5,7.666666666666666666666666667
2024-03-12 12:29:51.721701+00:00,1.0000,3.5000,3.5,7.666666666666666666666666667
2024-03-12 12:29:52.209684+00:00,1.0000,3.5000,3.5,7.666666666666666666666666667
2024-03-12 12:29:52.437817+00:00,1.0000,3.5000,3.5,7.666666666666666666666666667
2024-03-12 12:29:52.801000+00:00,1.0000,3.5000,3.5,6.166666666666666666666666667
2024-03-12 12:29:53.439000+00:00,1.0000,3.5000,3.5,3.666666666666666666666666667
2024-03-12 12:29:53.439163+00:00,1.0000,3.5000,1.5,3.666666666666666666666666667
2024-03-12 12:29:53.439465+00:00,1.0000,3.0000,3.5,3
2024-03-12 12:29:53.439668+00:00,1.0000,3.0000,3.5,3.666666666666666666666666667
2024-03-12 12:29:53.439901+00:00,1.0000,3.0000,3.5,3.666666666666666666666666667
2024-03-12 12:29:53.439912+00:00,1.0000,3.5000,0.7,3.666666666666666666666666667
2024-03-12 12:29:53.440000+00:00,1.0000,3.5000,0.7,3.666666666666666666666666667
2024-03-12 12:29:53.447000+00:00,1.0000,3.5000,0.7,3.5
2024-03-12 12:29:53.448000+00:00,1.0000,3.5000,0.7,3.5
2024-03-12 12:29:53.448411+00:00,1.0000,3.5000,1.5,3.5
2024-03-12 12:29:53.448796+00:00,1.0000,3.5000,0.7,3.5
2024-03-12 12:29:53.449023+00:00,1.0000,3.5000,0.6,3.5
2024-03-12 12:29:53.449450+00:00,1.0000,3.5000,1.5,3.5
2024-03-12 12:29:54.013000+00:00,1.0000,3.5000,1.5,3.5
2024-03-12 12:29:54.013166+00:00,1.0000,3.5000,1.5,3.5
2024-03-12 12:29:54.013519+00:00,1.0000,3.5000,1.5,3.5
2024-03-12 12:29:54.014000+00:00,1.0000,3.5000,1.5,3.5
2024-03-12 12:29:54.014383+00:00,1.0000,3.5000,1.5,3.5
2024-03-12 12:29:54.015000+00:00,1.0000,3.5000,1.5,3.5
2024-03-12 12:29:54.015193+00:00,1.0000,3.5000,1.5,3.5
2024-03-12 12:29:54.561000+00:00,1.0000,3.5000,1.5,3.5
2024-03-12 12:29:54.561572+00:00,1.0000,3.0000,2.7,1.2
2024-03-12 12:29:54.561714+00:00,1.0000,3.0000,4,3.5
2024-03-12 12:29:54.561727+00:00,1.0000,3.5000,1.5,3.5
2024-03-12 12:29:54.570000+00:00,1.0000,3.5000,1.5,3.5
2024-03-12 12:29:54.923547+00:00,1.0000,3.0000,1.5,3.5
2024-03-12 12:29:54.923803+00:00,1.0000,3.0000,0.7,3.5
2024-03-12 12:29:54.924378+00:00,1.0000,3.0000,0.6,3.5
2024-03-12 12:29:55.427047+00:00,1.0000,3.0000,0.7,3.5
2024-03-12 12:29:55.969390+00:00,1.0000,3.0000,0.7,3.5
2024-03-12 12:29:56.124441+00:00,1.0000,3.0000,0.6,3.5
2024-03-12 12:29:56.124480+00:00,1.0000,3.0000,0.5,3.5
2024-03-12 12:29:56.125452+00:00,0.5000,3.0000,0.1,3.5
2024-03-12 12:29:56.125985+00:00,1.0000,3.0000,0.1,3.5
2024-03-12 12:29:56.133000+00:00,1.0000,3.0000,0.1,1.333333333333333333333333333
2024-03-12 12:29:56.133147+00:00,0.0000,3.0000,3.5,1.333333333333333333333333333
2024-03-12 12:29:56.133256+00:00,0.0000,3.0000,2.6,1.333333333333333333333333333
2024-03-12 12:29:56.133318+00:00,0.0000,3.0000,2.6,1.333333333333333333333333333
2024-03-12 12:29:56.134202+00:00,0.0000,3.0000,1,1.333333333333333333333333333
2024-03-12 12:29:56.135035+00:00,0.0000,3.0000,1,1.333333333333333333333333333
2024-03-12 12:29:56.135132+00:00,0.0000,3.0000,0.8,1.333333333333333333333333333
2024-03-12 12:29:56.135356+00:00,0.0000,3.0000,0.8,1.333333333333333333333333333
2024-03-12 12:29:56.136316+00:00,0.0000,3.0000,1.2,1.333333333333333333333333333
2024-03-12 12:29:56.136489+00:00,0.0000,3.0000,1.2,1.333333333333333333333333333
2024-03-12 12:29:56.137000+00:00,0.0000,3.0000,1.2,1.333333333333333333333333333
2024-03-12 12:29:56.137211+00:00,0.5000,2.5000,0.3,1.333333333333333333333333333
2024-03-12 12:29:56.137654+00:00,0.5000,2.5000,0.3,0.5
2024-03-12 12:29:56.137819+00:00,0.0000,3.0000,1,1.333333333333333333333333333
2024-03-12 12:29:56.138000+00:00,0.0000,3.0000,1,1.333333333333333333333333333
2024-03-12 12:29:56.138925+00:00,0.0000,3.0000,1,1.333333333333333333333333333
2024-03-12 12:29:56.139000+00:00,0.5000,3.0000,0.5,1.333333333333333333333333333
2024-03-12 12:29:56.142000+00:00,0.0000,3.0000,1,1.333333333333333333333333333
2024-03-12 12:29:56.147902+00:00,0.0000,3.0000,1,1.333333333333333333333333333
2024-03-12 12:29:56.150706+00:00,0.0000,3.0000,0.8,1.333333333333333333333333333
2024-03-12 12:29:56.154275+00:00,0.0000,3.0000,0.8,1.333333333333333333333333333
2024-03-12 12:29:56.159123+00:00,0.0000,3.0000,0.6,1.333333333333333333333333333
2024-03-12 12:29:56.159840+00:00,0.0000,2.5000,0.6,1.333333333333333333333333333
2024-03-12 12:29:56.167865+00:00,0.0000,2.5000,0.5,1.333333333333333333333333333
2024-03-12 12:29:56.446000+00:00,0.0000,2.5000,0.5,1.333333333333333333333333333
2024-03-12 12:29:56.675785+00:00,0.0000,2.5000,0.6,1.333333333333333333333333333
2024-03-12 12:29:57.636000+00:00,0.0000,2.5000,0.6,1.333333333333333333333333333
2024-03-12 12:29:57.639000+00:00,0.0000,2.5000,0.6,2
2024-03-12 12:29:58.142887+00:00,0.0000,2.5000,0.5,2
2024-03-12 12:29:58.622000+00:00,0.5000,2.5000,0.5,1.333333333333333333333333333
2024-03-12 12:30:00.023448+00:00,0.5000,2.5000,0.5,1.333333333333333333333333333
2024-03-12 12:30:00.025987+00:00,1.0000,2.5000,0.1,1.333333333333333333333333333
2024-03-12 12:30:00.026586+00:00,1.0000,2.5000,0.1,1.3
2024-03-12 12:30:00.029000+00:00,0.5000,2.5000,0.1,1.3
2024-03-12 12:30:00.029729+00:00,0.5000,2.5000,2,1.3
2024-03-12 12:30:00.030000+00:00,0.5000,2.5000,2,1.3
2024-03-12 12:30:00.030001+00:00,0.5000,2.5000,1.9,1.3
2024-03-12 12:30:00.030006+00:00,0.0000,2.5000,0.5,1.3
2024-03-12 12:30:00.031000+00:00,0.0000,2.5000,0.5,1.3
2024-03-12 12:30:00.031146+00:00,0.0000,2.5000,0.6,1.3
2024-03-12 12:30:00.032000+00:00,0.0000,2.5000,0.6,1.3
2024-03-12 12:30:00.034584+00:00,0.0000,3.0000,0.6,3
2024-03-12 12:30:00.051000+00:00,0.0000,3.0000,0.6,3
2024-03-12 12:30:00.222359+00:00,0.0000,2.5000,0.6,0.3
2024-03-12 12:30:00.223043+00:00,0.0000,3.0000,0.6,3
2024-03-12 12:30:00.224148+00:00,0.0000,3.0000,0.6,3
2024-03-12 12:30:00.226937+00:00,0.0000,3.0000,0.6,3
2024-03-12 12:30:01.005242+00:00,0.0000,3.0000,0.6,3
2024-03-12 12:30:01.056000+00:00,2.0000,4.0000,0.6,2.166666666666666666666666667
2024-03-12 12:30:01.056173+00:00,2.0000,-1.5000,0.4,2.166666666666666666666666667
2024-03-12 12:30:01.061488+00:00,-3.0000,-1.5000,13.33333333333333333333333333,2.166666666666666666666666667
2024-03-12 12:30:01.061528+00:00,-3.0000,-1.5000,13.33333333333333333333333333,2.166666666666666666666666667
2024-03-12 12:30:01.064000+00:00,-3.0000,-1.5000,13.33333333333333333333333333,1.833333333333333333333333333
2024-03-12 12:30:01.065000+00:00,-3.0000,-1.5000,13.33333333333333333333333333,1.5
2024-03-12 12:30:01.069860+00:00,-3.0000,-1.5000,13.33333333333333333333333333,1.5
2024-03-12 12:30:01.070146+00:00,-3.0000,-1.5000,13.33333333333333333333333333,1.5
2024-03-12 12:30:01.074005+00:00,-3.0000,-1.5000,13.33333333333333333333333333,1.5
2024-03-12 12:30:01.074759+00:00,-3.0000,-1.5000,13.33333333333333333333333333,1.5
2024-03-12 12:30:01.077417+00:00,-3.0000,-1.5000,13.33333333333333333333333333,1.5
2024-03-12 12:30:01.080416+00:00,-2.5000,-1.5000,0.2,1.5
2024-03-12 12:30:01.080546+00:00,-2.5000,-1.5000,0.2,1.5
2024-03-12 12:30:01.080581+00:00,-2.5000,-1.5000,0.2,1.5
2024-03-12 12:30:01.083434+00:00,-2.5000,-1.5000,0.2,1.5
2024-03-12 12:30:01.084000+00:00,-2.5000,-1.5000,0.2,0.5
2024-03-12 12:30:01.084003+00:00,-2.5000,-1.5000,0.2,0.5
2024-03-12 12:30:01.084004+00:00,-2.5000,-1.5000,0.2,0.5
2024-03-12 12:30:01.084145+00:00,-2.5000,-1.5000,0.2,0.5
2024-03-12 12:30:01.084146+00:00,-2.5000,-1.5000,0.2,0.5
2024-03-12 12:30:01.084435+00:00,-2.5000,-1.5000,0.2,0.5
2024-03-12 12:30:01.084846+00:00,-3.0000,-2.0000,13.33333333333333333333333333,0.3
2024-03-12 12:30:01.087120+00:00,-3.0000,-2.0000,13.33333333333333333333333333,0.5
2024-03-12 12:30:01.088000+00:00,-0.5000,0.5000,2.666666666666666666666666667,0.8
2024-03-12 12:30:01.088887+00:00,-0.5000,1.0000,2.666666666666666666666666667,7.666666666666666666666666667
2024-03-12 12:30:01.090344+00:00,-0.5000,1.0000,2.666666666666666666666666667,7.666666666666666666666666667
2024-03-12 12:30:01.091000+00:00,-0.5000,1.0000,2.666666666666666666666666667,7.166666666666666666666666667
2024-03-12 12:30:01.091064+00:00,-0.5000,1.0000,2.666666666666666666666666667,7.166666666666666666666666667
2024-03-12 12:30:01.091511+00:00,-0.5000,1.0000,2.666666666666666666666666667,7.166666666666666666666666667
2024-03-12 12:30:01.091527+00:00,-0.5000,1.0000,2.666666666666666666666666667,7.166666666666666666666666667
2024-03-12 12:30:01.093997+00:00,-0.5000,1.0000,2.666666666666666666666666667,7.166666666666666666666666667
2024-03-12 12:30:01.094076+00:00,-0.5000,1.0000,2.666666666666666666666666667,7.166666666666666666666666667
2024-03-12 12:30:01.097332+00:00,-0.5000,1.0000,1,7.166666666666666666666666667
2024-03-12 12:30:01.097348+00:00,-0.5000,1.0000,0.2,7.166666666666666666666666667
2024-03-12 12:30:01.098997+00:00,-0.5000,1.0000,0.6,7.166666666666666666666666667
2024-03-12 12:30:01.101897+00:00,-0.5000,1.0000,0.6,7.166666666666666666666666667
2024-03-12 12:30:01.102781+00:00,-0.5000,1.0000,0.6,7.166666666666666666666666667
2024-03-12 12:30:01.102823+00:00,-0.5000,1.0000,0.6,7.166666666666666666666666667
2024-03-12 12:30:01.102834+00:00,-0.5000,1.0000,0.6,7.166666666666666666666666667
2024-03-12 12:30:01.102901+00:00,-0.5000,1.0000,0.6,7.166666666666666666666666667
2024-03-12 12:30:01.102966+00:00,-0.5000,1.0000,0.6,7.166666666666666666666666667
2024-03-12 12:30:01.103104+00:00,-0.5000,1.0000,0.6,7.166666666666666666666666667
2024-03-12 12:30:01.103139+00:00,-0.5000,1.0000,0.6,7.166666666666666666666666667
2024-03-12 12:30:01.103154+00:00,-0.5000,1.0000,0.6,7.166666666666666666666666667
2024-03-12 12:30:01.103297+00:00,-0.5000,1.0000,0.6,7.166666666666666666666666667
2024-03-12 12:30:01.103734+00:00,-0.5000,1.0000,0.6,7.166666666666666666666666667
2024-03-12 12:30:01.104049+00:00,-0.5000,1.0000,0.6,7.166666666666666666666666667
2024-03-12 12:30:01.104109+00:00,-0.5000,1.0000,0.6,7.166666666666666666666666667
2024-03-12 12:30:01.104169+00:00,-0.5000,1.0000,0.6,7.166666666666666666666666667
2024-03-12 12:30:01.105000+00:00,-0.5000,1.0000,0.6,7.166666666666666666666666667
2024-03-12 12:30:01.106225+00:00,-0.5000,1.0000,0.6,7.166666666666666666666666667
2024-03-12 12:30:01.106293+00:00,-0.5000,1.0000,0.6,7.166666666666666666666666667
2024-03-12 12:30:01.106608+00:00,-0.5000,1.0000,0.6,6.8
2024-03-12 12:30:01.106618+00:00,-0.5000,1.0000,0.6,6.4
2024-03-12 12:30:01.106788+00:00,-0.5000,1.0000,0.6,7.166666666666666666666666667
2024-03-12 12:30:01.106830+00:00,-0.5000,0.5000,0.6,3.4
2024-03-12 12:30:01.106909+00:00,-0.5000,0.5000,0.6,5.4
2024-03-12 12:30:01.107503+00:00,-0.5000,0.5000,0.6,4.9
2024-03-12 12:30:01.107520+00:00,-0.5000,0.5000,0.6,4.4
2024-03-12 12:30:01.107612+00:00,-0.5000,0.5000,0.6,4.2
2024-03-12 12:30:01.107623+00:00,-0.5000,0.5000,0.6,4.1
2024-03-12 12:30:01.107682+00:00,-0.5000,0.5000,0.6,3.4
2024-03-12 12:30:01.108353+00:00,-0.5000,0.5000,0.6,2.9
2024-03-12 12:30:01.108358+00:00,-0.5000,0.5000,0.6,1.7
2024-03-12 12:30:01.108511+00:00,-0.5000,0.5000,0.6,1.6
2024-03-12 12:30:01.108514+00:00,-0.5000,0.5000,0.7,1.6
2024-03-12 12:30:01.108682+00:00,-0.5000,0.5000,0.7,1.1
2024-03-12 12:30:01.109159+00:00,-0.5000,0.5000,0.7,1.6
2024-03-12 12:30:01.109187+00:00,-0.5000,0.5000,1.2,1.6
2024-03-12 12:30:01.109214+00:00,-0.5000,0.5000,0.8,1.6
2024-03-12 12:30:01.109255+00:00,-0.5000,0.5000,1.2,0.5
2024-03-12 12:30:01.109281+00:00,-0.5000,1.0000,1.2,4.3
2024-03-12 12:30:01.109312+00:00,-0.5000,1.0000,1.2,4.2
2024-03-12 12:30:01.109398+00:00,-0.5000,1.0000,1.2,4
2024-03-12 12:30:01.109416+00:00,-0.5000,1.0000,1.2,3.7
2024-03-12 12:30:01.109554+00:00,-0.5000,1.5000,1.2,7.166666666666666666666666667
2024-03-12 12:30:01.109591+00:00,-0.5000,1.5000,1.2,7.166666666666666666666666667
2024-03-12 12:30:01.110096+00:00,-0.5000,1.5000,1.2,7.166666666666666666666666667
2024-03-12 12:30:01.110128+00:00,-0.5000,1.5000,1.2,7.166666666666666666666666667
2024-03-12 12:30:01.110167+00:00,-0.5000,1.5000,1.2,7.166666666666666666666666667
2024-03-12 12:30:01.110227+00:00,-0.5000,1.5000,1.2,7.166666666666666666666666667
2024-03-12 12:30:01.110296+00:00,-0.5000,1.5000,0.8,7.166666666666666666666666667
2024-03-12 12:30:01.110317+00:00,-0.5000,1.5000,0.8,7.166666666666666666666666667
2024-03-12 12:30:01.110358+00:00,-0.5000,1.5000,0.8,7.166666666666666666666666667
2024-03-12 12:30:01.111858+00:00,-0.5000,1.5000,0.8,7.166666666666666666666666667
2024-03-12 12:30:01.111913+00:00,-0.5000,1.5000,0.8,7.166666666666666666666666667
2024-03-12 12:30:01.111943+00:00,0.0000,1.5000,0.5,7.166666666666666666666666667
2024-03-12 12:30:01.112522+00:00,0.0000,1.5000,0.9,7.166666666666666666666666667
2024-03-12 12:30:01.112877+00:00,0.0000,1.5000,0.8,7.166666666666666666666666667
2024-03-12 12:30:01.114777+00:00,-0.5000,1.5000,0.2,7.166666666666666666666666667
2024-03-12 12:30:01.114978+00:00,-0.5000,1.5000,0.2,5.7
2024-03-12 12:30:01.115152+00:00,-0.5000,1.5000,0.2,4.3
2024-03-12 12:30:01.116000+00:00,-0.5000,1.5000,0.2,4.3
2024-03-12 12:30:01.118132+00:00,-0.5000,1.0000,0.2,1
2024-03-12 12:30:01.118896+00:00,-0.5000,1.0000,0.4,1
2024-03-12 12:30:01.119000+00:00,-0.5000,1.0000,0.4,1
2024-03-12 12:30:01.120535+00:00,-0.5000,1.0000,0.4,1.3
2024-03-12 12:30:01.125068+00:00,0.0000,1.0000,0.1,1.3
2024-03-12 12:30:01.125747+00:00,0.0000,1.0000,0.2,1.3
2024-03-12 12:30:01.126210+00:00,0.0000,1.0000,0.3,1.3
2024-03-12 12:30:01.126858+00:00,0.0000,1.0000,0.3,0.8
2024-03-12 12:30:01.128682+00:00,0.0000,1.0000,0.1,0.8
2024-03-12 12:30:01.129147+00:00,0.0000,1.0000,0.1,0.1
2024-03-12 12:30:01.129219+00:00,0.0000,1.5000,0.1,1.7
2024-03-12 12:30:01.129915+00:00,0.0000,1.5000,1.3,1.4
2024-03-12 12:30:01.129950+00:00,0.0000,1.5000,0.1,1.7
2024-03-12 12:30:01.131384+00:00,0.5000,1.5000,2,1.4
2024-03-12 12:30:01.134000+00:00,0.0000,1.5000,3,1.4
2024-03-12 12:30:01.134613+00:00,0.0000,1.5000,2.7,1.4
2024-03-12 12:30:01.134770+00:00,0.0000,1.5000,2.2,1.4
2024-03-12 12:30:01.135566+00:00,0.0000,1.5000,2.2,1.1
2024-03-12 12:30:01.135589+00:00,0.0000,1.5000,2.2,0.8
2024-03-12 12:30:01.142478+00:00,0.0000,1.5000,2.2,0.7
2024-03-12 12:30:01.142653+00:00,0.0000,1.5000,2.2,0.5
2024-03-12 12:30:01.144716+00:00,0.0000,1.5000,2,0.5
2024-03-12 12:30:01.144745+00:00,0.0000,1.5000,1.8,0.5
2024-03-12 12:30:01.145622+00:00,0.0000,1.5000,1.8,2.5
2024-03-12 12:30:01.153695+00:00,0.0000,1.5000,1.3,2.5
2024-03-12 12:30:01.155527+00:00,0.0000,1.5000,2.3,2.5
2024-03-12 12:30:01.155578+00:00,0.0000,1.5000,1.3,2.5
2024-03-12 12:30:01.155996+00:00,0.0000,1.5000,1.2,2.1
2024-03-12 12:30:01.156221+00:00,0.0000,1.5000,1.4,2.1
2024-03-12 12:30:01.157212+00:00,0.0000,1.5000,1.4,1.1
2024-03-12 12:30:01.157252+00:00,0.0000,1.5000,1.6,1.1
2024-03-12 12:30:01.158296+00:00,0.0000,1.5000,1.6,0.4
2024-03-12 12:30:01.158479+00:00,0.0000,1.5000,1.6,2.4
2024-03-12 12:30:01.158720+00:00,0.0000,1.5000,1.6,2.2
2024-03-12 12:30:01.160000+00:00,0.0000,3.0000,1.6,2.2
2024-03-12 12:30:01.160566+00:00,0.0000,3.0000,1.6,2
2024-03-12 12:30:01.160579+00:00,0.0000,3.0000,1.6,1.8
2024-03-12 12:30:01.160607+00:00,0.0000,3.0000,1.6,1.6
2024-03-12 12:30:01.160631+00:00,-0.5000,3.0000,2.8,1.6
2024-03-12 12:30:01.160807+00:00,-0.5000,3.0000,2.6,1.6
2024-03-12 12:30:01.160808+00:00,-2.5000,3.0000,0.4,1.6
2024-03-12 12:30:01.163000+00:00,-2.5000,2.5000,0.4,1.5
2024-03-12 12:30:01.170037+00:00,-2.5000,2.5000,0.6,1.5
2024-03-12 12:30:01.172756+00:00,-2.5000,2.5000,0.4,1.4
2024-03-12 12:30:01.172919+00:00,-2.5000,2.5000,0.9,1.4
2024-03-12 12:30:01.176000+00:00,-3.0000,2.5000,0.9,1.4
2024-03-12 12:30:01.176476+00:00,-1.0000,2.5000,0.1,1.4
2024-03-12 12:30:01.176647+00:00,-1.0000,2.5000,0.1,1.2
2024-03-12 12:30:01.176653+00:00,-0.5000,2.5000,0.3,0.9
2024-03-12 12:30:01.177186+00:00,-0.5000,2.5000,0.1,0.8
2024-03-12 12:30:01.177687+00:00,-1.0000,2.5000,0.1,0.8
2024-03-12 12:30:01.177851+00:00,-0.5000,2.5000,0.1,0.8
2024-03-12 12:30:01.177868+00:00,-1.0000,2.5000,0.2,0.8
2024-03-12 12:30:01.177873+00:00,-0.5000,2.5000,0.2,0.8
2024-03-12 12:30:01.177883+00:00,-0.5000,2.5000,0.2,0.6
2024-03-12 12:30:01.178946+00:00,-0.5000,2.5000,0.3,0.6
2024-03-12 12:30:01.179271+00:00,-0.5000,2.5000,0.2,0.6
2024-03-12 12:30:01.179652+00:00,-0.5000,2.5000,0.3,0.6
2024-03-12 12:30:01.179658+00:00,-0.5000,2.5000,0.1,0.6
2024-03-12 12:30:01.180000+00:00,-0.5000,2.0000,0.1,0.1666666666666666666666666667
2024-03-12 12:30:01.181360+00:00,-0.5000,2.5000,0.1,0.1666666666666666666666666667
2024-03-12 12:30:01.181372+00:00,-1.0000,2.5000,0.1,0.1666666666666666666666666667
2024-03-12 12:30:01.181451+00:00,-1.0000,2.5000,0.1,0.1666666666666666666666666667
2024-03-12 12:30:01.181467+00:00,-1.0000,2.5000,0.1,0.1666666666666666666666666667
2024-03-12 12:30:01.183805+00:00,-0.5000,2.5000,0.1,0.1666666666666666666666666667
2024-03-12 12:30:01.183816+00:00,-0.5000,2.5000,0.1,0.1666666666666666666666666667
2024-03-12 12:30:01.183824+00:00,-0.5000,2.5000,0.1,0.1666666666666666666666666667
2024-03-12 12:30:01.185066+00:00,-1.0000,2.5000,0.1,0.1666666666666666666666666667
2024-03-12 12:30:01.185441+00:00,-0.5000,2.5000,0.5,0.1666666666666666666666666667
